3.289839999999999987e-01
3.198770000000000224e-01
3.136700000000000044e-01
3.070609999999999729e-01
2.984289999999999998e-01
2.919169999999999821e-01
2.837129999999999930e-01
2.757859999999999756e-01
2.686439999999999939e-01
2.606620000000000048e-01
2.528779999999999917e-01
2.458110000000000017e-01
2.392440000000000122e-01
2.307299999999999907e-01
1.172720000000000012e-01
2.174979999999999969e-01
2.098430000000000017e-01
2.031139999999999890e-01
1.964829999999999910e-01
1.900830000000000020e-01
1.835440000000000127e-01
1.775809999999999889e-01
1.704650000000000054e-01
1.642929999999999946e-01
1.583539999999999948e-01
1.526450000000000029e-01
1.467759999999999898e-01
1.412480000000000124e-01
1.352770000000000084e-01
1.301779999999999882e-01
1.242209999999999981e-01
1.184980000000000061e-01
1.142809999999999937e-01
1.094129999999999964e-01
1.037759999999999933e-01
9.877500000000000169e-02
9.382600000000000662e-02
8.995300000000000518e-02
8.524500000000000133e-02
8.034299999999999775e-02
7.717400000000000648e-02
7.260900000000000687e-02
6.876699999999999480e-02
6.544500000000000317e-02
6.119200000000000333e-02
5.768399999999999916e-02
5.422500000000000236e-02
5.075699999999999656e-02
4.769199999999999828e-02
4.477699999999999736e-02
4.133099999999999968e-02
3.865500000000000186e-02
3.613600000000000145e-02
3.354900000000000243e-02
3.136699999999999905e-02
2.912700000000000011e-02
2.704300000000000107e-02
2.491499999999999965e-02
2.302099999999999980e-02
2.111100000000000129e-02
1.958100000000000118e-02
1.760799999999999865e-02
1.654800000000000021e-02
1.509500000000000078e-02
1.390399999999999969e-02
1.250399999999999949e-02
1.133800000000000086e-02
1.017799999999999955e-02
9.480999999999999844e-03
8.550000000000000308e-03
7.653000000000000080e-03
6.825999999999999603e-03
6.109999999999999980e-03
5.571000000000000431e-03
5.082999999999999845e-03
4.606999999999999984e-03
3.882000000000000034e-03
3.549000000000000071e-03
3.141999999999999828e-03
2.674000000000000161e-03
2.364999999999999915e-03
2.181000000000000213e-03
1.832999999999999994e-03
1.567999999999999949e-03
1.384999999999999946e-03
1.232000000000000022e-03
1.054000000000000032e-03
9.290000000000000297e-04
7.709999999999999840e-04
7.410000000000000137e-04
6.210000000000000242e-04
4.640000000000000027e-04
4.470000000000000232e-04
3.669999999999999760e-04
2.959999999999999849e-04
2.369999999999999874e-04
2.039999999999999984e-04
1.749999999999999982e-04
1.210000000000000002e-04
1.310000000000000129e-04
